address,bsc_mpx_balance,bsc_thena_lp_balance,bsc_thena_mpx_balance,bsc_fsmlp_balance,fantom_equalizer_lp_balance,fantom_equalizer_mpx_balance,fantom_fsmlp_balance,fantom_fvm_lp_balance,fantom_fvm_mpx_balance,fantom_mpx_balance,fantom_smpx_balance,total_mpx,vefvm_balance
0x894d774a293f8AA3d23D67815d4cAdB5319c1094,0,0,0,0,0,0,0,0,0,0,10222726311953687379968,10222726311953687379968,54003127383952039936
0x8959119974FD9d17EFd237Dc2aCCA83B195b7bAE,0,0,0,0,0,0,0,0,0,6048,0,6048,32
0x896741fE27619EDE13094B6AD3882A752ca0f60C,0,0,0,0,0,0,0,0,0,318326682110502144,787000000000000000000,787318326682110525440,4159130411015409664
0x89754E03D5868f9108606A2a6367Cad9b1f8e784,0,0,0,0,0,0,0,0,0,6716,0,6716,35
0x89Cff61026f6743b8d25ae9B253582083136B1C4,0,0,0,0,2793550468975548170240,4206071118136651284480,0,0,0,38289706652700557312,0,4244360824789351792640,22421490245369827328
0x89a3eeDD7D92DBe48946f0eb6DcE759a64840471,0,0,0,0,0,0,0,0,0,0,941892206992073949184,941892206992073949184,4975690758410193920
0x89b24920E787ea34a661Ea1288adda53F658839A,0,0,0,0,0,0,0,0,0,0,26075617025807733489664,26075617025807733489664,137748466004928790528
0x89b72211Ef49f1C69d0f7852062A1Ad73e022246,0,0,0,0,0,0,0,0,0,0,1112628050341940822016,1112628050341940822016,5877629166625998848
0x89ce69342E384313C961FfFA80234EC908Cc6e96,0,0,0,0,0,0,0,0,0,0,3916335752477652549632,3916335752477652549632,20688647241985802240
0x89d5FF2AAc37114fD68E73819Ee55Abd5A4EE1Ae,0,0,0,0,0,0,0,0,0,0,48826952122003218432,48826952122003218432,257935900341123456
0x89dFea399Ce72975993fFD6CD59Fe4FcCC4E2240,0,0,0,0,0,0,0,0,0,9569260234521452,64500000000000000000,64509569260234522624,340781742554402816
0x8A101DfC3B5573e427eD9B48305D676a9f0b6C88,0,0,0,0,0,0,0,0,0,40759340465344724992,0,40759340465344724992,215317498294172640
0x8A247ebb491c9F2E0DB132dab626739c9Dd659d1,0,0,0,0,0,0,0,0,0,122006933608416240,0,122006933608416240,644520431861341
0x8A2dbcaE7Eb8ba0cd2E1AB1fA59b3cC472846E55,0,0,0,0,0,0,0,0,0,0,24577143615656839610368,24577143615656839610368,129832549254304301056
0x8A30Fe8DD7C1B8eE6fff8892731eD345b9E33B29,0,0,0,0,0,0,0,0,0,238589387179,95999906067973898240,95999906306563293184,507134301645019392
0x8A5091438B233fF5527564AC44950B2E31e89AEa,0,0,0,0,0,0,0,0,0,4551960745482332672,119968645878769565696,124520606624251904000,657799297002926720
0x8AB0D826Df7081eA99139228e0B38b9054206AcD,0,0,0,0,390738314595846848512,588309807903230459904,0,0,0,0,0,588309807903230459904,3107837237144497664
0x8B15Cf936672e0AAefE7e950360Dadad0d3A516E,0,0,0,0,0,0,47633137218458763264,0,0,0,0,0,0
0x8B49e089889570D17686DDFfaF2732a4e823f547,0,0,0,0,0,0,0,0,0,40003358065980014592,0,40003358065980014592,211323904749055424
0x8B86b69D4aAA54086A2097f8BA7Dcc525ebe6e2e,0,0,0,0,0,0,0,0,0,0,557832315523199139840,557832315523199139840,2946835186114559488
0x8Bf1fA98026949Bc8785724EeD3362a322681BaD,0,0,0,0,0,0,0,0,0,3528,0,3528,19
0x8C1f48a0DB29aeaB0E0Ca7214C92cf6CCe877279,0,0,0,0,229088542995160793088,344924036593944297472,0,0,0,0,0,344924036593944297472,1822114386862604288
0x8C403AD1791db9CBfcBFCBC6826E4ECE56495C0F,0,0,0,0,0,0,0,0,0,0,283382344936911044608,283382344936911044608,1497010915189643776
0x8C511e8F8B9e95D08AB110727e2fD3F7516bF17b,0,0,0,0,0,0,0,0,0,832256403465962127360,0,832256403465962127360,4396522727985730560
0x8C82a7D68D28B58556B51DE53BBD218764D249d3,0,0,0,0,0,0,0,0,0,872913,0,872913,4611
0x8Ca5a3723832Fb58de5d9dbDe65A25021CA74933,0,0,0,0,0,0,0,0,0,22880487221297635328,0,22880487221297635328,120869700343418608
0x8Cc1226540EB7Da70BD230BB4bfaEeBd3Ff053cb,0,0,0,0,0,0,0,0,0,0,30658459295387365376,30658459295387365376,161958036652953984
0x8D2d8E8f7ea927817bFd5463673910841E1a1495,0,0,0,0,0,0,0,0,0,13603961957839656960,0,13603961957839656960,71865025837246608
0x8D3aDFEBEe728f446b2c3782C6A14087B9cF06Be,0,0,0,0,0,0,0,0,0,1289462456628461,0,1289462456628461,6811784173533
0x8D46b05F3e08f3139d6F93c71ac394E4d30FA0fe,0,0,0,0,0,0,0,0,0,999999999946596,0,999999999946596,5282654130916
0x8D9F0fd3eC1ad5Cb163878828708AFb55FF09f9C,0,0,0,0,0,0,0,0,0,262799060229672320,0,262799060229672320,1388276541197318
0x8DA16a49550274d443fBc2E4cD688cFbd051390b,0,0,0,0,0,0,0,0,0,3545304490992161792,432448412155097710592,435993716646089850880,2303204008416981248
0x8DE3c3891268502F77DB7E876d727257DEc0F852,0,0,0,0,0,0,0,0,0,0,1347745397191542784,1347745397191542784,7119672790277441
0x8Da7964d0AB1Fe2Db95367794Cc1c102EED88738,0,0,0,0,0,0,0,0,0,0,7108544721835256832,7108544721835256832,37551983141611112
0x8E0D1207E312a1761319825882209F0C737F24fC,0,0,0,0,0,0,0,0,0,2441508193837627392,44725167395828711424,47166675589666340864,249165233658642432
0x8E14EC98D2c5E31b5bc804e4038A2DDC8dC34d76,0,0,0,0,0,0,0,0,0,0,287352669940526481408,287352669940526481408,1517984768972192768
0x8E29D0E2CA8e92a9f27192616E2E9f170FD2A035,0,0,0,0,0,0,0,0,0,0,316697406308719853568,316697406308719853568,1673002861776555776
0x8E514167FA33a567eB8c0D4D94ac0d24E579D7EA,0,0,0,0,0,0,0,0,0,0,2090735767455178424320,2090735767455178424320,11044633939191212032
0x8E9a2cEa15733ddC69e1021F78C74B9ABA534674,0,0,0,0,2662,4008,0,0,0,0,0,4008,21
0x8Ea3985F053500d4526Ff36ecB5E6E589C4C5342,0,0,0,0,0,0,0,0,0,393721666930135269376,0,393721666930135269376,2079895390350772736
0x8F30c5a59B5284530f57596814b2b2395197E7f4,0,0,0,0,0,0,0,0,0,95896,0,95896,507
0x8F5546294051750D411026eb560aB4EBa7Eb0F1b,0,0,0,0,0,0,0,0,0,5731513617950919680,0,5731513617950919680,30277604091887924
0x8F6fFdE1112E3B9079e395FA1a2A0890588B835F,0,0,0,0,0,0,0,0,0,25490724604018724864,0,25490724604018724864,134658681636658480
0x8F74A063bB919D4897b4dbe391473788121F4B14,0,0,0,0,0,0,0,0,0,0,22819209630000001024,22819209630000001024,120545992022600256
0x8FFB31C850e8F113eb40b9AFf75e319aFc8a08ed,0,0,0,0,0,0,0,0,0,6311,0,6311,33
0x8Ff5D3D060F2D21a15961bF1e5D700FB9b3494e1,0,0,0,0,0,0,0,0,0,0,29008254204416536576,29008254204416536576,153240573911812384
0x8a0cd46264dbEe47Ce5A081D09d08D29BB67676B,0,0,0,0,0,0,0,0,0,1274,0,1274,7
0x8a3201EE2270df9b4aF6F9e54795df2aBb3bb840,0,0,0,0,0,0,0,0,0,0,565687432716668829696,565687432716668829696,2988331053407689216
0x8a534bEbcCCb665ECb391C00cD6d72b26FE52807,0,0,0,0,0,0,0,0,0,0,507484661170998018048,507484661170998018048,2680865941854758400
0x8a59Ea01E629A3E8443F2821A986DD626333d2Ad,0,0,0,0,0,0,0,0,0,11055966031754815488,514541797599002886144,525597763630757707776,2776551197392626688
0x8a742C860cd93EFCF8E4911777e59F6A03D7e534,0,0,0,0,0,0,0,0,0,0,315618630468434984960,315618630468434984960,1667304062127237632
0x8acf612e75Ee3e1388bAAB871E0191193Fd7c6e0,0,0,0,0,153252531739070038016,230742581774585757696,0,0,0,0,0,230742581774585757696,1218933252854884352
0x8b5173C50E2FD59Bfa13c9933Ff83b395C00710f,0,0,0,0,0,0,0,0,0,3633930057877824,0,3633930057877824,19196795632734
0x8b78eb724A22B422891d048012606B5563E62924,0,0,0,0,0,0,0,0,0,1652789928239372697600,630052351442216812544,2282842279681589510144,12059466199634167808
0x8b8Bd62E0729692B7400137B6bBC815c2cE07bcF,0,0,0,0,0,0,0,0,0,9999999999022,0,9999999999022,52826541307
0x8bd7AF715cdb9f5d2AbD5dA5138671eEa19EAc70,0,0,0,0,0,0,0,0,0,337458862507378240,0,337458862507378240,1782678454134092
0x8c1Ceba35bE4A41486f44aD58c80FCCB073B32a5,0,0,0,0,0,0,0,0,0,0,1915031754188495519744,1915031754188495519744,10116450407639844864
0x8cb8c8C50C0a6D3295a4d2955Cb10e69E636bC80,0,0,0,0,0,0,0,0,0,0,6551538642753468416,6551538642753468416,34609512676847124
0x8cbe0e70513178e65Aaf6721955F6202262145d6,0,0,0,0,0,0,0,0,0,0,357489802861944045568,357489802861944045568,1888494983949925888
0x8d02F47aDa375C301186fd212947F84097bE852a,0,0,0,0,0,0,0,0,0,84200856860029059072,1265713175600754589696,1349914032460783681536,7131128940341558272
0x8d06bb6c489Dab184447Ed4ed43B24d4e03DDec9,0,0,0,0,0,0,0,0,0,2088,0,2088,11
0x8d452c1f4bAE385B13933c83EcFf70D74229915F,0,0,0,0,0,0,0,0,0,44963225663530631168,0,44963225663530631168,237525169803452992
0x8d59DE1DAa77af33A2fbd4a1A9e11458999677de,0,0,0,0,0,0,0,0,0,107712962491581431808,0,107712962491581431808,569010326289763648
0x8dC4510D1bba68cfdaE43F9A506B6A44E59678CD,0,0,0,0,0,0,0,0,0,429338629999999975424,0,429338629999999975424,2268047487452532224
0x8da01A5c8f35Aa873c64Fc5D9fa9d68D5e415fEe,0,0,0,0,0,0,0,0,0,12912,0,12912,68
0x8dc5D80Ad01cAeA370615903f4ceF2C1A8D2F64D,0,0,0,0,0,0,0,0,0,22324778090726248,0,22324778090726248,117934081209061
0x8def401D74EE68D94581E05aCD0E7253bA1E1Fe3,0,0,0,0,0,0,0,0,0,220035421528213,0,220035421528213,1162371028546
0x8e0044bFA5F1F6fCFD699B5EC10f88E2153a7e94,0,0,0,0,0,0,0,0,0,0,5808176967514619641856,5808176967514619641856,30682590052172107776
0x8e3e28e403767931A31CA33A5EeB838504F9E2Bb,0,0,0,18681609523054170112,0,0,4576869064942768640,0,0,0,53104966946422472704,71786576469476638720,379223654751065792
0x8e6EFAf88cB077C0e25D0036611835494Db3C62B,0,0,0,0,0,0,0,0,0,268195948656295641088,0,268195948656295641088,1416786436139835904
0x8e74a83C311cdaaaD080688f81c187D5B89ee588,0,0,0,0,0,0,0,0,0,8763,0,8763,46
0x8e7d1433502c8509Cad114EBdD93B49601a49C9D,0,0,0,0,0,0,0,0,0,7419203119287882,0,7419203119287882,39193084008306
0x8e9a87e2EC35baFaFB8a93d81b589eca92577054,0,0,0,0,0,0,0,0,0,0,473922906186600415232,473922906186600415232,2503570798236164096
0x8eaE6474F8FeE5D15d2477fB05B59cdf0859878e,0,0,0,0,2293950721798194855936,3453855580752195878912,9838665496192329187328,0,0,23182681943111213056,76504907384017930682368,79981945646713235570688,422516955591890173952
0x8ee68082b79Ca290fbe00780b38b50716B34dA11,0,0,0,0,0,0,0,0,0,44682,0,44682,236
0x8f2Dc6afb0771E9Eecc842d71f7599F8b2D33183,0,0,0,0,0,0,0,0,0,0,1287182660044261687296,1287182660044261687296,6799740796689676288
0x8fE7261B58A691e40F7A21D38D27965E2d3AFd6E,0,0,0,0,0,0,0,0,0,362555,0,362555,1915
0x900840878765904BAcb6605b9CCF9FAd0b184C9D,0,0,0,0,0,0,5006547417391140864,0,0,80487771075005,50836300000000000000,50836380487771078656,268551015398894144
0x9013C7fB75BcF45B5bbfafA27f34FB7182924853,0,0,0,0,0,0,0,0,0,290788,0,290788,1536
0x90204dC5C89A713a5f407bC6006527F508f08ad1,0,0,0,0,0,0,0,0,0,37871809828321264,0,37871809828321264,200063672645539
0x902413FF6c490A662410886CF7f8267D0ED8d0cb,0,0,0,0,0,0,0,0,0,0,49452264072271167488,49452264072271167488,261239207098494144
0x9033B241ebBfecAed501FAd794AFb57fdB27dC16,0,0,0,0,0,0,0,0,0,10427,0,10427,55
0x9037a3A9cc5663007F9CE708A1c23d29fb4EE32A,0,0,0,0,0,0,0,0,0,4061,0,4061,21
0x9056aA98eE34DB6A6DcB8694Da3D20675a753258,0,0,0,0,0,0,0,0,0,99999966189571915776,0,99999966189571915776,528265234511035584
0x905C1A1B5Fece7Aa0bfd68BBc6a7F6d15c63E680,0,0,0,0,0,0,0,0,0,209450806830609280,0,209450806830609280,1106456169986542
0x90b3F8E4658c948ff773aC4D3F211080A5A4e333,0,0,0,0,0,0,0,0,0,0,11108149218353627529216,11108149218353627529216,58680510358303309824
0x90f65573A5b7C9098f4FEDC0568F07179cdD9368,0,0,0,0,0,0,0,0,0,9258,0,9258,49
0x911e59ea54124f583e63d64a72874E94D3B84789,0,0,0,0,0,0,0,0,0,0,229658800000000000000,229658800000000000000,1213208008586051584
0x913D97DAe24A2564B0b092fE99e0df5291a6C086,0,0,0,0,0,0,0,0,0,6755771182141044736,364209345645202112512,370965116827343126528,1959680406938435840
0x917cf29fD923a7fc63541d01D952b50D79D87782,0,0,0,0,1699327207448256708608,2558568805858392670208,0,0,0,25457150491955957760,1643912582744526592,2585669868933092999168,13659199615034451968
0x9191e22B2c1AE704d728f50BE907C65f51bba88a,0,0,0,0,0,0,0,0,0,9999999999999092,0,9999999999999092,52826541311979
0x919Eef36956776968b5c8F84973AE8895426f88A,0,0,0,0,0,0,0,0,0,0,649590001792725286912,649590001792725286912,3431559306555472384
0x91AdF6C2F1645F528af9b0E82b42B9F07ab977b6,0,0,0,0,0,0,0,0,0,450014738080246005760,0,450014738080246005760,2377272215219746816
0x91BdBAd8a1389D2022e5DE130048Db6596B4ae81,0,0,0,0,0,0,0,0,0,0,573811596574494425088,573811596574494425088,3031248201173764096
0x91a99d69cD00Bfc2DFcc80DA6FC474530672291f,0,0,0,0,0,0,0,0,0,79191822205961968,89655147830012968960,89734339652218929152,474035480074148672
0x91bA1436728e12b29fEC3dE8fAC15BF419a854f1,0,0,0,0,0,0,0,0,0,0,548925062203483291648,548925062203483291648,2899781247567532544
0x91f4e48384F775B819C77C4901Db6CA6e2E92B80,0,0,0,0,0,0,0,0,0,0,205295802622239604736,205295802622239604736,1084506719840051328
0x9213dc91b318F030EeAc9085871939C6C7C58089,0,0,0,0,0,0,0,0,0,0,112624932994406645760,112624932994406645760,594958567558837632
0x922CCB256D9896b206e782670142228570C8B065,0,0,0,0,0,0,0,0,0,973524870257485568,7292386250900584267776,7293359775770841448448,38528297149791576064
0x922E13ABCF801Eea7E05e36A8DA0CCd44fc62c77,0,0,0,0,0,0,0,0,0,1638351292202911,0,1638351292202911,8654843222110
0x92648E309d3a5688d53e9e902819B6A6da0c3ddc,0,0,0,0,0,0,0,0,0,405391182161488256,0,405391182161488256,2141541403196762
0x92811c982c63d3aff70C6c7546a3f6bDE1D6d861,0,0,0,0,0,0,1285170672509310992384,0,0,0,1027457271089539055616,1027457271089539055616,5427701397750918144
0x928976B8d7BDc998eF5412Bf622FaF6dbCd607db,0,0,0,0,0,0,0,0,0,2139,0,2139,11
0x92BF13bbD454678C85408C8352D9F4686679A11A,0,0,0,0,0,0,0,0,0,0,3016906948804540891136,3016906948804540891136,15937275956543262720
0x92CBaF4Ef8F34e37e45afB7BDa1bF51B04c98d68,0,0,0,0,0,0,0,0,0,804265563178,0,804265563178,4248656800
0x92f092d7c8540F97b61c28Aa9B8c14C3e42922cE,0,0,0,0,0,0,28870907723404701696,0,0,62418711933629296,40438779964004712448,40501198675938344960,213953824503930144
0x9305CfB9832Ef553D0A88c9c5A66036E01E555c3,0,0,0,0,0,0,919981613197066880,0,0,0,0,0,0
0x9314db930e20764D346154BA1731e08919eE892b,0,0,0,0,0,0,0,0,0,60474,0,60474,319
0x9324829cCD07B08C8D27096308F37d7cC6EA6edF,0,0,0,0,9752213016265913008128,14683286363061371273216,2750413279826860834816,0,0,0,4782249642715542192128,19465536005776913465344,102829694196907294720
0x9328730956545ca19aC6a66d9A74DE65f6CEDB19,0,0,0,0,0,0,0,0,0,127216597098491658240,0,127216597098491658240,672041282219340800
0x9341cAF6DEB3e6D333e98C00c65E29D7Bff22922,0,0,0,0,0,0,0,0,0,4398,0,4398,23
0x935eB6477c46bf6180dAebfB018170B87b0B016a,0,0,0,0,0,0,0,0,0,7286505633322519,0,7286505633322519,38492089085871
0x9386969aB9c84A83298B4489e7E1b161a42A3A0E,0,0,0,0,0,0,0,0,0,0,1107770357234730795008,1107770357234730795008,5851967654065102848
0x9387F71F3928ebe9cE8B3D8cF37a8FB52739aE7d,0,0,0,0,0,0,0,0,0,0,432534032040169439232,432534032040169439232,2284927691240872704
0x938d4840B73666EA9e32Fa91EC2e2015583a3A4B,0,0,0,0,0,0,0,0,0,4717862363429783552,0,4717862363429783552,24922835104597472
0x939d6ff091Dd5625dd6909EcECB12449488280b7,0,0,0,0,0,0,0,0,0,315242012984793216,0,315242012984793216,1665314522221396
0x93A0e31a956Ca3dCF291004C31cf8Af43c806836,0,0,0,0,0,0,0,0,0,10522,0,10522,56
0x93adaa5757cb116cbE445f41E65108425D5b102E,0,0,0,0,0,0,0,0,0,0,11745234761778596937728,11745234761778596937728,62046012936203960320
0x940AE0e097cF11d32dc4BBee75b9E328F18235e0,0,0,0,0,0,0,0,0,0,0,702043833852211232768,702043833852211232768,3708654759181699584
0x94112434c4C3EA14a4328A5D9383a00e78d772eb,0,0,0,0,0,0,25039910296260960059392,0,0,0,12086879613570215051264,12086879613570215051264,63850804523923603456
0x94239d8D5FbD9466d7F1b8efCF1c0E5B3CC512c9,0,0,0,0,0,0,0,0,0,0,251362397310090084352,251362397310090084352,1327860606578063872
0x948E422Da3Bd457289C526C8bE6319949411BD5A,0,0,0,0,139343,209799,0,0,0,1485959772725981478912,0,1485959772725981741056,7849811532185442304
0x94A4c5841e056900dFA696f71daC708a90F53533,0,0,0,0,0,0,0,0,0,4027,0,4027,21
0x94E08736426948C5f463ac243416f0473F680b2B,0,0,0,0,5284950033686706782208,7957212853088978731008,0,0,0,998607898461931776,0,7958211460987441119232,42040478651335221248
0x94F94f0bcdFe296F4E94A8e3065D6d1d326D4a65,0,0,0,0,0,0,4323613691887604989952,0,0,0,4213044283081992699904,4213044283081992699904,22256055786944602112
0x94b7cAA32AC08a528424341efa3A72e5771b7b2B,0,0,0,0,0,0,0,0,0,0,1431179234072863488,1431179234072863488,7560424893360278
0x9531cd30cF15cA2e6fC6A230d42D355c968a5e18,0,0,0,0,246593523343874424832,371280171228331180032,0,557445478325424619520,891174706075669233664,273516444531679690752,1347784204903656456192,2883755526739336364032,15233883046695579648
0x95506f4C0252e9e8Be8a77De7AE1802d478E7eB9,0,0,0,0,0,0,0,0,0,29337650563764880,0,29337650563764880,154980660950326
0x95859ed507ED13535de6Fe0551f7363D4CB878C3,0,0,0,0,727896526664137703424,1095947466063414034432,99308640271889399808,0,0,0,292589599399901134848,1388537065463315169280,7335161065191789568
0x95a8C40c5c8dB5166326f5A919C1E78D6E708469,0,0,0,0,0,0,0,0,0,1749999999999999488,0,1749999999999999488,9244644729597078
0x95d957731c8161825dd8d984E65BA5f03464389e,65999999999999995805696,0,0,25361574138515342491648,0,0,0,0,0,44000000000000000000000,10475969933329869832192,145837544071845233295360,770409304674952019968
0x95e90cc769EdF0cdBe9ff8A45b656D8316977bb2,110870424452413536,937341844362168762368,39170319235796848082944,0,0,0,0,0,0,0,0,39170430106221299105792,206923834421445459968
0x96110dF4c9C8aE0F0CCf513996E6255EA5f8939d,0,0,0,0,0,0,0,0,0,1013532608002860416,0,1013532608002860416,5354142218770530
0x9618787e159718B2397b90CE3ec21d1B7830aDca,0,0,0,0,0,0,0,0,0,837,0,837,4
0x96208647E0ff56e9Fd1989C7a640C30f50eda757,0,0,0,0,0,0,0,0,0,147386660676960518144,0,147386660676960518144,778592751908672256
0x96229bD2d8D33b33dDDE4fC9503c9ad6e8509e40,0,0,0,0,0,0,0,0,0,66431187201247888,1030498048935983972352,1030564480123185266688,5444115708389006336
0x96230F80C7ff3E603d0d447F5c99966DD66ED428,0,0,0,0,0,0,3894395074820124160,0,0,0,14453934342463924224,14453934342463924224,76355135966286496
0x9651d6C4Efb2F78fdAbD75537596df7F6d0d9C5f,0,0,0,0,0,0,55849170586292338688,0,0,0,0,0,0
0x965c953Bd112d76935768eE2aDF31c5e3347779e,0,0,0,0,0,0,0,0,0,0,3203444851197903360,3203444851197903360,16922691177246630
0x96643a71D4EA4Ca58385523154a7282b99e390aa,0,0,0,0,0,0,0,0,0,4990228676331604,0,4990228676331604,26361652132648
0x9665B6F0CF162792851A902E452248B16F2f4b5A,0,0,0,0,0,0,0,0,0,6900285728448167,0,6900285728448167,36451822909836
0x96A6f29ca861B7420c586E070Fbc767E357BA821,0,123649223367875117056,5167143216436460126208,0,0,0,0,0,0,0,0,5167143216436460126208,27296230458801504256
0x96ba9D89D87a9b1CA9B9Ea16aF4A313BecCfE170,0,0,0,0,0,0,0,0,0,0,1618543522317148356608,1618543522317148356608,8550205624692983808
0x972b0F9cDE1266e860E546ac92E783741769400F,0,0,0,0,0,0,0,0,0,0,19019495880213238120448,19019495880213238120448,100473418484918108160
0x972d521729C0d07b360Ae470f03878fE405F0650,0,0,0,0,0,0,0,0,0,395,0,395,2
0x974Ab44B53a46875e4Cf0471FAEBF35b2F9d8561,0,0,0,0,0,0,0,0,0,118602900296800632832,0,118602900296800632832,626538101224997760
0x977275D0Db2De8516b0728187Bfa1Dd99204bB01,0,0,0,0,0,0,0,0,0,0,103191853581552238592,103191853581552238592,545126871628600384
0x97A082274aC5166463be80b2BedAD4fE93b1bc31,0,0,0,0,0,0,0,0,0,2830,0,2830,15
0x97A0E5872B47f31321fcaed57D293058bfA9C338,0,0,0,0,0,0,3206401990559656837120,0,0,134826979756901088,36824001042026327965696,36824135869006084046848,194529173476213686272
0x97B5B1A5745F5D876Ac2d8fCdC711f00eBAA4B29,0,0,0,0,0,0,0,0,0,0,824344600827755233280,824344600827755233280,4354727411093780992
0x97C3679081a24a5AD42d2c020Fb82b3BAAEA1a21,0,0,0,0,0,0,0,0,0,0,14713826283809691648,14713826283809691648,77728055203901872
0x980BF778957C9Bf17C6DAEE97260eF1B99991c90,0,0,0,0,0,0,0,0,0,0,238617072811956469760,238617072811956469760,1260531465464535040
0x982458536d6b3c00CB6e9Dd0a8D0DC9ed0387855,0,0,0,0,0,0,0,0,0,0,440927333673495625728,440927333673495625728,2329266600788557312
0x98289029B0d4bB73Ead9Eb1A3300eD724Fcf6779,0,0,0,0,0,0,0,0,0,0,98209951315040141312,98209951315040141312,518809205039183808
0x9829649e26feaC4c5Ef6314E44195def0d1a0113,0,0,0,0,0,0,0,0,0,16,0,16,0
0x982Aa379663cF3103DE7d05D19655E3063f30807,0,0,0,0,0,0,0,0,0,0,31411978343188959232,31411978343188959232,165938617163759680
0x982D354007090831b36bD3d9b64aD07B8e2E0F1F,0,0,0,0,0,0,0,0,0,0,14931689848868984832,14931689848868984832,78878953065899936
0x9831eE7d1E1fd7721991AF71D49dF56a0FA65538,1901954,687007543968174178304,28709168353564463988736,0,0,0,0,0,0,0,0,28709168353564463988736,151660606806225715200
0x983fA9d479202A51cE0078A39f21c56E07F73791,0,0,0,0,0,0,0,0,0,2045,0,2045,11
0x984c5d268B220784E87fbe8EDbb5C6b9F7ba9Fc4,0,0,0,0,91735723195931666939904,138120638993604632641536,0,0,0,4437769339438094614528,0,142558408333042735120384,753086764717606961152
0x986052DDa7f0A5BC0bB209E22F5CDa370101cB0c,0,0,0,0,0,0,0,0,0,0,8113101069127676928,8113101069127676928,42858706879656928
0x986aF88febc26b589193ec7ED523FF7E98388286,0,0,0,0,0,0,0,0,0,230602227988,0,230602227988,1218191812
0x987d6A97FB9F9E93A7de5e833C21A23982001B62,0,0,0,0,0,0,0,0,0,825251654846261760,76000067372143919104,76825319026990186496,405841588938559552
0x988E886b14a58DffA124230A489AD83F64008854,0,0,0,0,0,0,0,0,0,6033587182066571673600,0,6033587182066571673600,31873354253289275392
0x989737b2218C11B6B480ec3Be1F2C0c6B5fadb10,0,0,0,0,0,0,0,0,0,32960368742722,128669200000000000000,128669232960368738304,679715055056212480
0x989F093602C95Ed9be35aE5eE2Ddb628a645a9Ce,0,0,0,0,0,0,0,0,0,79306,0,79306,419
0x989b1D5211FaE2b1D9B000aAD488ebFE27E42867,0,0,0,0,8092685127911313408,12184640858543130624,0,0,0,0,699016147755056365568,711200788613599461376,3757027784081142784
0x98AeC4EC5050945Ce67063b9b173FD27576E9c76,0,0,0,0,0,0,0,0,0,0,622725926238498717696,622725926238498717696,3289645686848112640
0x98B162652701F18621bf475f4a096C4479818845,0,0,0,0,0,0,0,0,0,0,46261505599509602304,46261505599509602304,244383533670704160
0x98CB19869A1d79c0E1b3F10173a3b60dD6bC9CeB,0,0,0,0,0,0,0,0,0,1651,0,1651,9
0x98CD0F2a101f3545c1702177FA77bC55fD0Ac4A3,0,0,0,0,0,0,0,0,0,0,50168310005024243580928,50168310005024243580928,265021830103279960064
0x98D1d755807c8E98824f003c402ab40C1A7e1847,29021253739012088,0,0,0,0,0,0,0,0,0,0,29021253739012088,153309245956947
0x98a0EDDfeb8D70214744282DEc3a6d9e7AB48Cab,0,0,0,0,0,0,0,0,0,11256976154236,115000000000000000000,115000011256976146432,607505284554519808
0x98e08545c8d4acd7089B7512281C5D64873D71b4,0,0,0,0,0,0,0,0,0,0,1847927249039852044288,1847927249039852044288,9761960516294342656
0x990c49a35058883205c856e5A4d23658e0403Cad,0,0,0,0,0,0,0,0,0,179239854662880416,367037362403899670528,367216602258562547712,1939878300965810176
0x991B76Cc6BF004Ba17c1E181D2bbe81A5d81be52,0,0,0,0,0,0,0,0,0,0,34827706176677968084992,34827706176677968084992,183982725914389544960
0x99349957ea9c3c4120751018AB074E79C34e0611,0,0,0,0,365106768726935666688,549718020860286074880,0,0,0,15810928422881038336,503927984685770407936,1069456933968937484288,5649571090369709056
0x99645a9761da8586E134AF9827cd06Ce78E25bE3,0,0,0,0,0,0,0,0,0,875,0,875,5
0x9972908CA6Ccaf35ee3cAC7977Ed1692144EfEF9,0,0,0,0,0,0,0,0,0,0,27708100000000000000,27708100000000000000,146372308932656512
0x99991A2b5b18404b405684646Fb401528305d497,0,0,0,0,0,0,0,0,0,158998421233879168,0,158998421233879168,839933666785164
0x99996B69B33CE4784d6a2eD8F9e9E2e16000C7f9,0,0,0,0,0,0,0,0,0,618408,0,618408,3267
0x999C31F06973927a9cf342e0A7D8c220CB27fc59,0,0,0,0,0,0,0,0,0,77489593400946180096,0,77489593400946180096,409350720704387328
0x99CE29Da2B8D749bD47c54Ca9100d4285aDF6822,0,0,0,0,0,0,0,0,0,0,8757946564125886775296,8757946564125886775296,46265202597793857536
0x99Dc41E2DE6F6aE1c7C86Ab046Ba75f5AEB243c4,0,0,0,0,0,0,0,0,0,118537267932863004672,0,118537267932863004672,626191388146502272
0x99Ff0739808b6f79B7e261beFAfd802be308Dc53,0,0,0,0,0,0,25077464589974970368,0,0,0,5892206887423592448,5892206887423592448,31126491055723504
0x99cAB220Da9194DE4F59e2f8155D48C54E8d4E07,0,0,0,0,156683374686290870272,235908183610467516416,0,0,0,111388664450365718528,0,347296848060833202176,1834649129160719872
0x99e4b3a0217f7e45815CC7726CaEeC63689a016F,0,0,0,0,0,0,0,0,0,5289172081102036992,0,5289172081102036992,27940866744852556
0x99e7C97936c72A1A722bf93fA0C3B8e1Fa2dd952,0,0,0,0,0,0,0,0,0,0,70216119166369587200,70216119166369587200,370927471990936704
